He just wants to sleep all day tomorrow.	Gusto lang niyang matulog buong araw bukas.
I inquired through their website five times but there was no response.	Nagtanong ako sa pamamagitan ng kanilang website ng limang beses ngunit walang sagot.
The bus driver took the pregnant clerk to the hospital.	Dinala ng drayber ng bus ang buntis na klerk sa ospital.
Photo editing is like the art of makeup.	Ang pag-edit ng larawan ay tulad ng sining ng pampaganda.
We are currently drafting the statement to be delivered to the forum.	Kasalukuyan naming isinasagawa ang pahayag na ihahatid sa pagtitipon.
She has work at 7 AM but is still awake at 3.	Nagtatrabaho siya sa 7 ng umaga ngunit gising pa rin siya ng alas 3.
I pray that this risky venture succeeds.	Idinadalangin ko na magtagumpay ang peligrosong pakikipagsapalaran na ito.
Every day, I've been inspired by the volunteers and my colleagues.	Bawat araw, ako ay inspirado ng mga boluntaryo at mga kasamahan ko.
He is being pushed by his colleagues to be the leader of the team.	Siya ay hinihimok ng kanyang mga kasamahan upang maging lider ng koponan.
We are upset because these are fundamental things that you should know about.	Nagagalit kami sapagkat ang mga ito ay mga pangunahing bagay na dapat mong malaman.
I'll write everything down in my notebook.	Isusulat ko lahat sa aking kwaderno.
He is cramming all his work in one night.	Isinisiksik niya ang lahat ng kanyang trabaho sa isang gabi.
You're the type of person who does everything as late as humanly possible.	Ikaw ang uri ng taong ginagawa ang lahat ng bagay nang huli hangga't maaari.
His wife made him lunch.	Ginawan siya ng tanghalian ng kanyang misis.
Those employee wear urban outfits to work.	Ang mga empleyado ay nagsusuot ng mga damit panglungsod sa trabaho.
We use rifles to drive away wild boars from our farms.	Ginagamit namin ang mga riple upang itaboy ang mga ligaw na baboy mula sa aming mga bukid.
Offer your hand to your officemates if they are in need.	Mag-alok ka ng tulong sa iyong mga kaopisinahan kung sila ay nangangailangan.
They are knitting caps for a children's organization.	Naggagantsilyo sila ng mga sumbrero para sa isang organisasyon ng mga bata.
Money and power pull the strings.	Pera at kapangyarihan ang humahatak ng mga lubid.
You need to know those who are hiding in the shadows.	Kailangan mong malaman kung sino ang mga nagtatago sa mga anino.
Fly to work using this new two-seater drone.	Lumipad ka patungong trabaho gamit ang bagong dalawang-upuang drone na ito.
His sound production skills are superb.	Ang kanyang kakayahan sa produksyon ng mga tunog ay napakahusay.
It's good to hear that they are both willing to put their differences aside.	Magandang malaman na nais nilang isantabi ang kanilang mga hindi pagkakasundo.
The head of recruitments will be replaced next summer.	Ang pinuno ng mga pangangalap ay papalitan sa susunod na tag-init.
Do great work and Allah will reward you.	Gumawa ng mabuting gawain at gagantimpalaan ka ni Allah.
Be careful of snatchers outside malls and workplaces.	Mag-ingat sa mga snatcher sa labas ng mga mall at mga lugar ng trabaho.
They are keeping mementos of their former vice president.	Nagtatago sila ng mga pagunita ng kanilang dating bise presidente.
You can be in a relationship and work on yourself at the same time.	Maaari mong pagsabayin ang pakikipagrelasyon at ang pagpapabuti sa sarili.
I need money for surgery and my insurance won't be enough for my bills.	Kailangan ko ng pera para sa operasyon at ang aking seguro ay hindi sapat para sa aking mga bayarin.
Please donate if you can.	Mangyari lamang pong magdonasyon kung kaya ninyo.
It's a rough day, but I love my job.	Ito ay isang hindi kanais-nais na araw, ngunit mahal ko ang aking trabaho.
Success is the result of preparation, hard work, and learning from failure.	Ang tagumpay ay resulta ng paghahanda, pagsusumikap, at pagkatuto mula sa kabiguan.
She is currently writing about Korea-related activities.	Kasalukuyan siyang sumusulat tungkol sa mga aktibidad na may kaugnayan sa Korea.
You are always in our hearts even if you're not with us.	Ikaw ay laging nasa aming mga puso kahit na hindi ka namin kasama.
I still find this graphic saddening.	Nalulungkot pa rin ako kapag nakikita ko ang ilustrasyong ito.
This is the reason why they remain on top.	Ito ang dahilan kung bakit nananatili sila sa itaas.
We should take notes on what we can improve on as a company.	Dapat nating tandaan kung ano ang pwede nating pagbutihin bilang isang kumpanya.
This scoop should be fascinating.	Ang balitang ito ay dapat na nakakamangha.
The Department of Industry is talking about employee housing policies.	Ang Kagawaran ng Industriya ay nagsasalita tungkol sa mga patakaran sa pabahay ng empleyado.
Rest well and dream big!	Magpahinga nang maginhawa at mangarap nang malaki!
Authors should give books the covers they deserve.	Dapat bigyan ng mga may-akda ang mga libro ng mga pabalat na nararapat sa kanila.
Check out my website to see examples of good looking templates.	Tingnan ang aking website upang makakita ng mga halimbawa ng magagandang mga template.
Upgrading my computer by myself is tiring.	Ang pag-upgrade sa aking computer nang mag-isa ay nakakapagod.
You have a truly inspiring art studio.	Mayroon kang isang tunay na kagila-gilalas na art studio.
My eyes feel so dry but I'm still here reading tweets.	Ang aking mga mata ay tila tuyo ngunit narito pa rin ako at nagbabasa ng mga tweet.
We have been getting beat up at work the last few days.	Kami ay pinapagod sa trabaho sa mga nakaraang huling araw.
I'm really showing my coworkers what I got though.	Bagama't ipinakikita ko talaga ang aking mga katrabaho kung ano ang kaya kong gawin.
You thought that I can't work in a restaurant because I worked in retail?	Naisip mo na hindi ko kayang magtrabaho sa isang restawran dahil nagtrabaho ako sa tingian?
Just because I can upload one video a day, it doesn't mean I have to.	Kahit na kaya kong mag-upload ng isang video sa isang araw, hindi ito nangangahulugan na kailangan kong gawin ito.
My schedule takes up so much of my time already.	Ang aking iskedyul ay kumukuha sa aking oras nang labis.
We don't have all the free time in the world to record and edit.	Wala sa amin ang lahat ng libreng oras sa mundo upang magrecord at mag-edit.
He needs to take a week off.	Kailangan niyang lumiban ng isang linggo.
She looks like a grandma due to her eyebags.	Mukha siyang lola dahil sa kanyang mga kalumata.
You can hear from my voice that I am sick right now.	Maaari mong marinig sa aking boses na ako ay may sakit ngayon.
Enjoy these text conversations between me and my old boss.	Sana'y masiyahan kayo sa mga usapan sa text sa pagitan ko at ng aking dating boss.
That man is a living testimony that hard work beats talent.	Ang taong iyon ay isang buhay na patotoo na matatalo ng pagsisikap ang talino.
He won awards because of his labor and loyalty.	Nanalo siya ng mga parangal dahil sa kanyang trabaho at katapatan.
Is it true that she is uncooperative?	Totoo ba na hindi siya nakikipagtulungan?
He is a budding fashion stylist looking for more exposure.	Siya ay isang umuusbong na fashion stylist na naghahanap ng higit pang publisidad.
Help him share his designs with a simple retweet.	Tulungan niyo siyang ibahagi ang kanyang mga disenyo sa isang simpleng retweet.
Friends from work are a special breed of friends.	Ang mga kaibigan mula sa trabaho ay isang espesyal na uri ng mga kaibigan.
My coworkers know every detail about my life and yet they are so nonjudgmental.	Alam ng aking mga kasamahan sa trabaho ang bawat detalye tungkol sa aking buhay, pero gayon pa man, sila ay hindi mapanghusga.
My eyes can't function properly today.	Ang aking mga mata ay hindi gumagana ng maayos ngayon.
He slept during working hours and got away with it.	Siya ay natulog sa oras ng pagtatrabaho at hindi siya naparusahan.
I didn't sleep long enough, so this is going to be tough.	Hindi ako nakatulog nang mahaba, kaya ito ay magiging mahirap.
Her lover is working abroad, but she said that distance does not matter.	Ang kanyang katipan ay nagtatrabaho sa ibang bansa, ngunit sinabi niya na ang kalayuan ay hindi mahalaga.
How much would I earn after being absent for six days?	Magkano ang aking kikitain pagkatapos ng pagliban ng anim na araw?
The production tonight was worse than usual.	Ang produksyon ngayong gabi ay mas pangit kaysa sa karaniwan.
Post news about the development of the nearby areas.	Magpaskil ng balita tungkol sa pag-unlad ng kalapit na mga lugar.
Do not chase people and do your own thing.	Huwag mong habulin ang ibang mga tao at gawin ang iyong nais gawin.
We are excited for the company retreat.	Nasasabik kami sa pagbakasyon ng kumpanya.
His coworkers were having a heated argument awhile ago.	Ang kanyang mga kasamahan sa trabaho ay may mainit na pagtatalo kani-kanina lang.
The current chairman is opposed to all candidates who will replace him.	Ang kasalukuyang tagapangulo ay tutol sa lahat ng mga kandidatong papalit sa kanya.
He figured out how to fix the janky hitboxes.	Nalaman niya kung paano ayusin ang mga mababang kalidad na mga hitbox.
I saw my officemate singing songs outside the mall.	Nakita ko ang aking kaopisinahan na kumakanta sa labas ng mall.
It looks like your new manager is treating you well.	Mukhang tinatrato ka nang maayos ng iyong bagong tagapamahala.
This job took a toll on my body.	Ang trabahong ito ay nakapinsala sa aking katawan.
I expected a concise briefing.	Inasahan ko ang isang maigsi pagtatagubilin.
These idiots are blatant bootlickers.	Maliwanag na mga manghihibo ang mga gagong ito.
I'm going to get hammered after working twelve days straight.	Magpapakalasing ako pagkatapos magtrabaho ng labindalawang araw nang diretso.
The message on the beauty of diversity is hammered into them.	Ang mensahe ukol sa kagandahan ng pagkakaiba-iba ay idiniin sa kanila.
He hammered the pieces of iron to straighten them.	Pinalo niya ang mga piraso ng bakal upang ituwid ang mga ito.
He makes money by receiving donations for streaming video games.	Kumikita siya ng pera sa pamamagitan ng pagtanggap ng mga donasyon para sa pagpapalabas ng mga video game.
She is composing songs for a famous artist.	Siya ay nagsusulat ng mga awit para sa isang sikat na artista.
His dedication to his craft is astounding.	Ang kanyang dedikasyon sa kanyang trabaho ay kamangha-mangha.
We publish high quality books.	Naglalathala kami ng mataas na kalidad ng mga libro.
Do you want to work as a part-time tutor?	Gusto mo bang magtrabaho bilang isang part-time na tagapagturo?
We have more privileges compared to employees of other firms.	Mayroon kaming higit pang mga pribilehiyo kumpara sa mga empleyado ng ibang mga kumpanya.
I use a headset so that I could isolate myself from background noise.	Gumamit ako ng headset upang maaari kong ihiwalay ang sarili ko mula sa ingay sa paligid.
We are aware about it and have been complaining about it for years now.	Alam namin ang tungkol dito at nagrereklamo kami tungkol dito sa loob ng maraming taon.
Athletes get paid by the fans who enjoy watching them.	Ang mga manlalaro ay binabayaran ng mga tagahanga na natutuwang panoorin sila.
They worked really hard at first but they started slacking off after two years.	Sila ay nagsipag noong una ngunit nagsimula silang magpakatamad pagkatapos ng dalawang taon.
We hope you'll continue to put up the same quality of performance.	Umaasa kami na ipagpatuloy mo ang parehong kalidad ng paggawa.
It's good that you've realized that no one wants you to have that position.	Mabuti na natanto mo na walang sinuman ang may gustong mapunta sa iyo ang posisyon na iyon.
If you don't want to, you don't have to stick around.	Kung ayaw mo, hindi mo kailangang magpaiwan.
Wash surfaces and floors using this spray gun.	Hugasan ang mga kalatagan at mga sahig gamit ang spray gun na ito.
His sticky notes were filled with quotes about success.	Ang kanyang dumidikit na mga tala ay puno ng mga sipi tungkol sa tagumpay.
Being a beauty queen requires diet, exercise, and watching the news.	Ang pagiging beauty queen ay nangangailangan ng diyeta, ehersisyo, at pagmamasid sa balita.
Do you need help with what you're carrying?	Kailangan mo ba ng tulong sa iyong dala?
I hope one day I can sit in a gallery and be surrounded by the work of my art buddies.	Umaasa ako na isang araw ay pwede akong umupo sa isang gallery at mapalibutan ng mga gawa ng aking mga kaibigan sa sining.
She was listening to her favorite singer while she was coding.	Siya ay nakikinig sa kanyang paboritong mang-aawit habang siya ay nagko-code.
They are currently working on fixing the relationship between their establishments.	Kasalukuyan silang nagtatrabaho sa pag-aayos ng ugnayan sa pagitan ng kanilang mga establisimiyento.
Tea can be a good substitute for coffee.	Ang tsaa ay maaaring maging isang magandang kapalit para sa kape.
I saw a massive accident on the way to work.	Nakakita ako ng isang malaking aksidente habang papunta sa trabaho.
This time is when sleep is the sweetest.	Ang oras na ito ay kung kailan ang pagtulog ay pinakamatamis.
A new sex trafficking bill might screw over sex workers.	Ang bagong panukalang-batas para sa sex trafficking ay maaaring maging hindi patas para sa mga sex worker.
This level of hatred towards each other is not desirable.	Ang antas ng galit sa bawat isa ay hindi kanais-nais.
Nothing beats typing a paper while your boyfriend is laying next to you snoring.	Walang tatalo sa pagta-type ng sanaysay habang ang iyong kasintahan ay nakahiga sa tabi mo habang humihilik.
I'm trying to change my attitude, but it's so hard to do so.	Sinisikap kong baguhin ang aking pag-uugali, ngunit napakahirap gawin ito.
It is important to establish a strong camaraderie with your peers.	Mahalagang magtatag ng isang matibay na pakikipagkaibigan sa iyong mga kapwa.
Stop harassing directors or actors she works with.	Itigil ang pambubulabog sa katrabaho niyang mga direktor o aktor.
Even just a little maturity will help.	Kahit na kaunting kahinahunan ay makakatulong.
I just got a bonus so I'm feeling good!	Nakakuha ako ng bonus kaya napakasaya ko!
She sent money to her family upon receiving her first salary.	Nagpadala siya ng pera sa kanyang pamilya nang matanggap ang kanyang unang suweldo.
An employee tried to sneak in a handgun, but it was confiscated.	Sinubukan ng isang empleyado na magpuslit ng baril, ngunit ito ay nakumpiska.
Choose a job that brings you joy.	Pumili ng trabaho na nagbibigay sa iyo ng kagalakan.
Invest some of your money in your health and well-being.	Mamuhunan ng ilan sa iyong pera sa iyong kalusugan at kagalingan.
Use your vacation to spend quality time with your loved ones.	Gamitin ang iyong bakasyon upang gugulin ang dekalidad na oras sa iyong mga mahal sa buhay.
Congratulations to my team for being amazing!	Binabati ko ang aking koponan dahil sa pagiging kamangha-mangha!
We are so proud of the spirit of our younger employees.	Ipinagmamalaki namin ang sigla ng aming mga nakababatang empleyado.
Save electricity during daytime.	Magtipid ng kuryente sa umaga.
At least my alarm doesn't go off at 1 AM anymore.	Kahit papaano ay hindi na tumutunog ang aking alarma ng 1 AM.
This job is driving me insane.	Mababaliw ako sa trabahong ito.
This job is driving me insane.	Ako ay mababaliw sa trabahong ito.
Coworkers offering hush money must be reported to the authorities.	Ang mga katrabaho na nag-aalok ng perang pampatahimik ay dapat iulat sa mga awtoridad.
Workers need to handle their liquor.	Kailangan ng mga manggagawa na kontrolin ang kanilang pag-inom ng alak.
You can't always be drunk on a work day Monday.	Hindi pwedeng palagi kang lasing sa Lunes kung may trabaho.
You're an adult for heaven's sake.	Matanda ka na, Diyos ko.
He is spending his free time watching sad films on his smartphone.	Ginagasta niya ang kanyang libreng oras sa panonood ng mga malungkot na pelikula sa kanyang smartphone.
Don't bring work back home and don't bring home to work.	Huwag mag-uwi ng trabaho at huwag dalhin ang tahanan sa trabaho.
I won't lash out on my homies just because I had a bad day.	Hindi ako magagalit sa mga kabarkada ko dahil sa masama kong araw.
I have a severe headache and medicines do nothing to stop it.	Mayroon akong malubhang sakit ng ulo at ang mga gamot ay walang ginagawa upang itigil ito.
Today, we were assigned to wear superhero costumes.	Ngayon, kami ay naatasang magsuot ng mga kasuotan ng superhero.
Do your institutions work only when people protest?	Gumagana lang ba ang inyong mga institusyon kapag nagprotesta na ang mga tao?
I'm so happy I'm off work tomorrow.	Masaya ako na wala akong trabaho bukas.
I leave for an eight-day business trip this Sunday.	Aalis ako para sa isang walong araw na lakbay pangnegosyo ngayong Linggo.
They can't stop yet because they aren't finished.	Hindi sila maaaring huminto dahil hindi sila natapos.
Performers put in huge amounts of time and dedication to pleasing their fans.	Ang mga tagapalabas ay nagbibigay ng maraming oras at dedikasyon sa ikatutuwa ng kanilang mga tagahanga.
In my second artwork, I decided to challenge my artistic boundary.	Sa pangalawang kong likhang sining, nagpasya akong hamunin ang aking artistikong hangganan.
They didn't join the march because it would be too tiring for them.	Hindi sila sumali sa martsa dahil ito ay masyadong nakapapagod para sa kanila.
Open the safe in my office.	Buksan ang kaha sa aking tanggapan.
We reviewed the progress and future priorities of the organization.	Sinuri namin ang pag-unlad at mga prayoridad sa hinaharap ng organisasyon.
The doctors are pleased to participate in the workshop.	Ang mga doktor ay nalulugod na lumahok sa workshop.
If this doesn't turn out to be good, we're cutting the funds immediately.	Kung hindi ito magiging maganda, puputulin namin agad ang mga pondo.
No, I can't drink right now.	Hindi, hindi ako pwedeng uminom ngayon.
He is a natural talent so the tasks were easy for him.	Siya ay likas na matalino kaya ang mga gawain ay madali para sa kanya.
I turn on my computer to read the noontime news.	Binuksan ko ang aking computer upang basahin ang mga balita sa tanghali.
If you want more followers on social media, create videos and articles regularly.	Kung nais mo ng mas maraming mga tagasunod sa social media, gumawa ka ng mga video at mga artikulo nang regular.
What skills will be required for jobs in the future?	Anong mga kasanayan ang kinakailangan para sa mga trabaho sa hinaharap?
I was gonna say I would get you some food but you probably ate already.	Ako ay nagsasabi na makakakuha ako ng ilang pagkain ngunit malamang na kumain ka na.
This lady at work told me about getting revenge on her ex-husband.	Ikinuwento sa akin ng babaeng ito sa trabaho ang tungkol sa paghihiganti niya sa kanyang dating asawa.
They spent grueling days serving the people.	Ginugol nila ang nakahahapong mga araw sa paglilingkod sa mga tao.
I have much respect for all the surgeons who worked overnight.	Malaki ang aking paggalang sa lahat ng mga siruhano na nagtrabaho buong gabi.
Your father created such a beautiful artwork.	Ang iyong ama ay lumikha ng napakagandang likhang sining.
Do you still dare to question me after all that I have done?	Maglalakas-loob ka pa bang pagdudahan ako pagkatapos ng lahat na ginawa ko?
Athletes take care of their bodies so that they can play in their respective sports longer.	Pinangangalagaan ng mga atleta ang kanilang mga katawan upang maaari silang maglaro nang mas matagal sa kani-kanilang mga isport.
I'm skeptical of executives who easily adhere to public opinion.	Nag-aalinlangan ako sa mga ehekutibong agad na umaayon sa opinyon ng publiko.
The game you created is one of the best looking games right now.	Ang laro na iyong nilikha ay isa sa mga pinakamagandang tingnan na laro sa ngayon.
Publishing a story is not the finish line.	Ang paglalathala ng isang kuwento ay hindi katapusan.
It's so hard to resist the food at my workplace.	Napakahirap na iwasan ang pagkain sa aking lugar ng trabaho.
Artists, do not be afraid to promote your work.	Mga artista, huwag matakot na i-promote ang inyong mga likha.
It is only natural to share your accomplishments with others.	Natural lamang na ibahagi ang inyong mga nakamit sa iba.
Authors, do you have tips for layout?	Mga manunulat, mayroon ba kayong mga payo para sa layout?
The universe always ends up taking care of everything.	Ang kalawakan din lang ang umaayos sa lahat.
Communication can bring us together or tear us apart.	Ang komunikasyon ang maaaring magbuklod sa atin o magpahiwalay sa atin.
Things are going to work in our favor.	Ang mga bagay-bagay ay maaayos sa ating panig.
Imagine if you directed your efforts towards advocating sensible policies.	Isipin kung itinutok mo ang iyong mga pagsisikap sa pagtataguyod ng mga makatwirang patakaran.
I met up with new colleagues and discussed our revised project.	Nakipagtagpo ako sa mga bago kong kasamahan at tinalakay namin ang aming binagong proyekto.
Do you have a fixed rate for any type of work?	Nakapirmi ba ang bayad para sa anumang uri ng trabaho?
The national stadium needs major repairs.	Kailangan ng pambansang istadyum ang mga malakihang pagkukumpuni.
I don't expect it to be done in a week's time.	Hindi ko inaasahan na matatapos ito sa isang linggo.
You're spending all your time on social media like a fool.	Ginagamit mo ang lahat ng iyong oras sa social media na parang tanga.
They are exhausted after being in the heat for ten hours a day.	Pagod sila pagkatapos mabilad sa init sa loob ng sampung oras kada araw.
I sometimes stand for twelve hours without eating or drinking.	Kung minsan ay nakatayo ako ng labindalawang oras nang hindi kumakain o umiinom.
Some organizations called on the government to scrap laws that suffocate working citizens.	Ang ilang mga organisasyon ay nanawagan sa gubyerno na ibasura ang mga batas na sumasakal sa mga mamamayang nagtatrabaho.
Our firm is set to pay our directors 2 million each.	Ang aming kumpanya ay nakatakdang bayaran ang aming mga direktor ng 2 milyon bawat isa.
This is what the animation studios do on their shows.	Ito ang ginagawa ng mga animation studio sa kanilang mga palabas.
She called for a second referendum.	Nagpatawag siya ng pangalawang reperendum.
Despite being a superstar, she is very chill and does not compete with others.	Sa kabila ng pagiging isang superstar, napakahinahon niya at hindi nakikipagkumpitensya sa iba.
I want to go home and sleep but I have a physical therapy session.	Gusto kong umuwi at matulog ngunit mayroon akong sesyon ng pisikal na therapy.
We have the right to a livable wage.	Mayroon tayong karapatan sa mainam na sahod.
The police confirmed that they have an arrest warrant for my former boss.	Kinumpirma ng pulisya na mayroon silang mandamyento de aresto para sa aking dating boss.
There is nothing better than playing multiplayer games during breaktime.	Walang mas mabuti kaysa sa paglalaro ng mga multiplayer na laro sa panahon ng pahinga.
This photographer has a collection of great pictures.	Ang litratista na ito ay may isang koleksyon ng mga magagandang larawan.
You will see the results of your labor soon enough.	Makikita mo ang mga resulta ng iyong trabaho sa lalong madaling panahon.
The veteran employees are harping on about the newcomers.	Ang mga beteranong empleyado ay nagtsitsismisan tungkol sa mga bagong dating.
I know a guy who can design a new logo for the company.	May kilala akong maaaring magdisenyo ng bagong logo para sa kumpanya.
Someone gave me constructive criticism.	Isang tao ang nagbigay sa akin ng makabuluhang pintas.
View our latest job openings.	Tingnan ang aming mga pinakabagong bukas na trabaho.
Work for a cause, not for applause.	Magtrabaho para sa isang layunin, hindi para sa palakpakan.
I'm tired and just want to order pizza.	Pagod na ako at nais ko lang umorder ng pizza.
He can't wait to live on his own.	Hindi siya makapaghintay na mabuhay mag-isa.
She is amazed by our teamwork.	Siya ay namangha sa aming pagtutulungan.
Why are you traveling on a Sunday?	Bakit ka naglalakbay sa Linggo?
Even copy pasting text is a hassle for me.	Kahit ang pagkopya at pag-paste ng teksto ay abala para sa akin.
You quoted our blog and called it offensive.	Sinipi mo ang aming blog at tinawag itong nakakasakit.
All week, I count the days until the weekend.	Buong linggo, binibilang ko ang mga araw hanggang sa katapusan ng linggo.
My weekend flew by and now I'm at work once again.	Ang katapusan ng linggo ko ay lumipas na at ako ngayo'y nagtatrabaho muli.
Together, we can help end the stigma surrounding the sex work industry.	Kapag magkakasama tayo, pwede nating tulungang wakasan ang estigmang nakapalibot sa industriya ng sex work.
Spring break didn't feel like a break because of my part-time job.	Ang bakasyon sa tagsibol ay parang hindi bakasyon dahil sa aking part-time na trabaho.
The holidays are over!	Tapos na ang mga pista!
My laptop is dying and I will lose all my unsaved work.	Ang aking laptop ay namamatay at mawawala ang lahat ng hindi ko nai-save na trabaho.
My laptop froze and reset on its own.	Ang aking laptop ay nag-hang at nag-reset mag-isa.
We are in charge of fundraising on Saturday.	Kami ang namamahala sa pangangalap ng pondo sa Sabado.
Tell me who did this trending piece of art.	Sabihin mo sa akin kung sino ang gumawa nitong nagte-trend na piraso ng sining.
This new guy is a piece of work, I'm telling you.	Ang bagong taong ito ay mahirap pakisamahan, sinasabi ko sa iyo.
If they want to collaborate with us, they'll notify us.	Kung nais nilang makipagtulungan sa atin, sasabihan nila tayo.
Do not take your eyes off the road when you get a call.	Huwag mong alisin ang iyong mga mata sa kalsada kapag tinawagan ka.
The airplane technicians are staying on tents.	Ang mga technician ng eroplano ay nanunuluyan sa mga tolda.
The manager was seen leaving the office at 2 PM.	Nakita ang manager na umalis sa opisina noong 2PM.
Larry joined our campaign for youth employment.	Sumali si Larry sa aming kampanya para sa trabaho sa kabataan.
She interrupted our director's retirement speech.	Ginambala niya ang talumpati ng pagreretiro ng aming direktor.
Thanks for supporting the unemployed youth!	Salamat sa pagsuporta sa mga walang trabaho na kabataan!
It is integral to a team to have a good project workflow.	Mahalaga sa isang koponan na magkaroon ng maayos na daloy ng trabaho para sa proyekto.
The guy who made your hat stole my original art.	Ang taong gumawa ng iyong sumbrero ay ang nagnakaw ng aking orihinal na sining.
My friend is making license plates for the government.	Ang aking kaibigan ay gumagawa ng mga plaka ng lisensya para sa gobyerno.
Freelancing is cool because you get to work at home.	Ang pagiging malayang trabahador ay maganda dahil nakakapagtrabaho ka sa bahay.
Take breaks and stay hydrated.	Magpahinga paminsan-minsan at patuloy na uminom ng tubig.
Why is everyone bullying the successful guy?	Bakit inaapi ng lahat ang matagumpay na lalaki?
I'm going to be late because of this sudden roadwork.	Mahuhuli ako dahil sa biglang pagsasaayos ng kalsada.
She almost attempted suicide due to stress.	Halos tinangka niyang magpakamatay dahil sa stress.
John is leaving the company on the 9th of April.	Aalis si John sa kumpanya sa ika-9 ng Abril.
Take a step back and leave the rest to me.	Umatras ka at ipaubaya mo ang mga natira sa akin.
I respect your opinions but you have to trust us on this one.	Ginagalang ko ang iyong mga opinyon ngunit kailangan mong magtiwala sa amin para rito.
Get the other guys to proofread your article.	Tawagin mo ang mga para basahin nila at wastuhin ang iyong artikulo.
Your camera work on today's game was fantastic!	Ang paggamit mo ng camera sa laro ngayon ay napakaganda!
Coverage regarding this issue is of genuine importance.	Ang pagsaklaw tungkol sa isyung ito ay tunay na mahalaga.
The new policy will be disadvantageous to temporary staff.	Ang bagong patakaran ay makasasama sa mga pansamantalang kawani.
His accomplishment was way overblown.	Ang kanyang nagawa ay masyadong ipinagmalaki.
He's trying too much to entertain everybody.	Masyado niyang pinipilit na aliwin ang lahat.
Take some rest if you feel burned out.	Magpahinga ka muna kung pagod ka na.
Sir, I believe this punishment is not enough for him to learn.	Sir, naniniwala ako na ang parusang ito ay hindi sapat para matuto siya.
Never hope for it more than you work for it.	Huwag kang umasa sa isang bagay nang higit sa pagsisikap mo para rito.
Our government has to act on unfair trade practices.	Ang aming pamahalaan ay dapat kumilos laban sa di-makatarungang gawi sa kalakalan.
The determined protesters have not logged in today.	Ang mga determinadong raliyista ay hindi nag-log in ngayon.
Dedicate the next three months exclusively to your goals.	Ilaan ang susunod na tatlong buwan sa iyong mga layunin lamang.
I'm just here minding my own business.	Nandito lang ako, iniisip ang sarili kong kalagayan.
We all know that your boss doesn't do the dirty work.	Alam naming lahat na hindi ginagawa ng iyong boss ang maruming trabaho.
He told me he is part of the global analytics unit.	Sinabi niya sa akin na bahagi siya ng yunit ng global na analitika.
Get a recap of the inspiring talks from this year.	Tingnan ang paglalagom ng mga kagila-gilalas na mga talumpati mula sa taong ito.
We have an amazing promo for our new line of cameras!	Mayroon kaming kamangha-manghang promo para sa aming bagong linya ng mga camera!
There's an ongoing workshop that you might be interested in.	Maaari kang maging interesado sa isang ginaganap na workshop.
We're excited to share some pictures of our ongoing dream project.	Nasasabik kaming ibahagi ang ilang mga larawan ng aming kasalukayang ginagawang pangarap na proyekto.
The hospital is looking for nurses for the dialysis care team.	Ang ospital ay naghahanap ng mga nars para sa pangkat ng pag-aalaga sa dyalisis.
The university currently has two vacancies.	Sa kasalukuyan, ang unibersidad ay may dalawang bakante.
Beyond your degree, you need to work on your personality and skills.	Higit pa sa iyong digri, kailangan mong pagtrabahuhan ang iyong personalidad at kasanayan.
There is a new application for the building's demolition.	Mayroong bagong aplikasyon para sa pagwasak ng gusali.
Uber sold its Southeast Asia operation to its Singapore-based rival.	Ibinenta ni Uber ang operasyon nila sa Timog Silangang Asya sa karibal nilang nakabase sa Singapore.
I hope this helps reduce the annoyances in the workplace.	Umaasa ako na makakatulong ito na mabawasan ang mga kaguluhan sa lugar ng trabaho.
We're going to be starting on Monday.	Magsisimula tayo sa Lunes.
I just want to see you do better.	Gusto ko lang makita ang mas pinabuti mong trabaho.
If you have grievances, pay your superiors a visit.	Kung mayroon kang mga karaingan, bisitahin mo ang iyong mga superyor.
That was his best work as a movie director.	Iyon ang kanyang pinakamagandang likha bilang isang direktor ng pelikula.
There is an ongoing debate as to whether professors should carry guns or not.	Mayroong patuloy na debate kung ang mga propesor ay dapat magdala ng mga baril o hindi.
Apply yourself at whatever you do.	Ilapat ang iyong sarili sa kahit anong ginagawa mo.
We can do this!	Kaya natin ito!
Who do you want to see me work with next?	Sino ang gusto mong makitang makasama ko sa trabaho sa susunod?
If you want to support us, buy some of our merchandise.	Kung nais mong suportahan kami, bumili ng ilan sa aming mga kalakal.
Maybe we should consider getting some legal advice.	Siguro dapat nating isaalang-alang ang pagkuha ng ilang legal na payo.
Be an inspiration to others for making India clean.	Maging inspirasyon sa iba na gawing malinis ang India.
I quit school to do this full-time.	Huminto ako sa pag-aaral upang gawin ito nang full-time.
She was mostly unplugged from her phone yesterday.	Siya ay halos nakahiwalay sa kanyang telepono kahapon.
It took me 29 hours to complete this portrait.	Inabot ako ng 29 oras upang makumpleto ang larawang ito.
We were too busy to notice the changing of the seasons.	Masyado kaming abala upang mapansin ang pagbabago ng mga panahon.
The broke firm hired 4 consultants from the UK.	Ang naluging kumpanya ay tumanggap ng 4 na kasangguni mula sa UK.
The rescue team was training during the cold spring months.	Ang koponan ng mga tagasagip ay nagsasanay sa mga malamig na buwan ng tagsibol.
We hit another big milestone!	Naabot natin ang isa pang malaking milyahe!
Big thanks to you for finishing the translation of our software.	Malaking pasasalamat sa iyo para sa pagtatapos ng pagsasalin ng aming software.
Hold on my brother, for change is gonna come.	Kumapit ka lang kapatid, pagkat ang pagbabago ay darating.
