How about some more coffee?	Gusto pa ninyo ng kape?
It's more fun in Tajikistan.	Mas masaya sa Tayikistan.
I want to go back there tonight.	Gusto kong bumalik doon ngayong gabi.
It looks like you brought too many things.	Masyado atang marami ang iyong dinala.
Can you get the string beans?	Pwede mo ba kuhanin ang sitaw?
We've just cleaned the toilets.	Kalilinis lang namin ng mga kubeta.
Did you read it at all?	Nabasa mo ba lahat?
Did you pack it yourself?	Inayos mo ba ito ng mag-isa?
She lived on the subway.	Tumira siya sa subway.
I didn't saw your passport.	Hindi ko nakita ang passport mo.
Are you also already finished?	Tapos ka na rin ba?
How much is the mustard?	Magkano ang mustasa?
This was a first.	Ito ang pinakauna.
She disappeared.	Nawala siya.
Tom wanted to travel.	Gusto ni Tom maglakbay.
I have never been there myself.	Ako mismo'y di pa nakakarating doon.
Their beautiful coastline draws tourists.	Humahatak naman sa turista ang kanilang napakagandang baybayin.
I've been waiting for you since two o'clock.	Simula alas-dos hinihintay na kita.
Bring wine.	Magdala ka ng alak.
Take a picture of me.	Kuhanan mo ako ng litrato.
April nineteen is the date today.	Ikalabing-siyam ng Abril ang petsa ngayon.
There were hundreds of cars on the street.	Daan-daan ang mga kotse sa kalye.
March twenty is the date today.	Ikadalawampu't ng Marso ang petsa ngayon.
Why are you sleeping?	Bakit ka natutulog?
People on those sites usually speak a bit of English, which helps a lot.	Ang mga tao sa mga site na iyon ay karaniwang nagsasalita ng kaunting Ingles, na mayroong malaking tulong.
Can you get the corn?	Pwede mo ba kuhanin ang mais?
Why wouldn't they be happy?	Bakit naman hindi sila magiging masaya?
I'll take him with me to the hospital.	Dadalhin ko siya sa ospital.
It rained all day yesterday.	Umulan buong araw kahapon.
It's only just September.	Septiyembre pa lang.
Where does it hurt?	saang parte ang masakit
England resembles Japan in many respects.	Ang Inglatera ay katulad ng Hapon sa maraming kadahilanan.
Did you find him?	Nahanap mo ba siya?
We still need to go through a lot before we arrive.	Marami pa tayong kailangan pagdaanan bago tayo makarating.
This night market changes street every night.	Ang night market na ito ay nag-iiba ng kalye tuwing gabi.
What do you want for main course?	Ano gusto mo para sa pangunahing pagkain?
The water rose to a level of 10 meters.	Umakyat ang tubig sa antas nang 10 metro.
My go-to place when I want to be alone is cafe.	Ang aking puntahan sa tuwing nais kong mapag-isa ay cafe.
What are you doing at school this afternoon?	Anong gagawin mo sa eskuwela nitong tanghali?
Are you free today?	Libre ka ba ngayong araw?
Did Tom let you drive his car?	Pinayagan ka ba ni Tom na magmaneho ng kotse niya?
Could you place your bag on the luggage belt?	Pwede mo ba ilagay ang bag mo sa lalagyan ng mga bagahe?
The desert is vast.	Malawak ang disyerto.
You shouldn't sleep in an airplane.	Dapat hindi ka natutulog sa eroplano.
Please dont faint.	Mangyaring huwag mahimatay.
Try again.	Subukan mo ulit.
Do you have plans today?	May plano ka ba ngayon?
We are leaving at 3 pm.	Tayo ay aalis ng alastres ng hapon.
Can you accompany me to the canteen?	Pwede mo ba ako samahan sa kantina?
Please keep your ticket.	Itago mo ang iyong tiket.
It's really hot in the Philippines during summer.	Mainit talaga sa Pilipinas sa tuwing tag araw
We drove by the building that houses the Iowa Writers' Workshop, where I did my graduate work, and I told my daughter, "That's where I learned to write.".	Nagmaneho kami sa gusaling nagtatayo ng Workshop ng Mga Manunulat ng Iowa, kung saan ginawa ko ang aking trabaho sa pagtatapos, at sinabi ko sa aking anak na babae, "Iyan kung saan natutunan kong magsulat."
He believes that he is a hero.	Ang isip niya'y bayani siya.
I have a cold.	Mayroon akong sipon.
thats the only landmark I remembered.	Ayun lamang ang lugar na palatandaan na aking naalala.
the window pane I had to bang on to wake up the hostel owner;.	ang pane ng bintana ay kinailangan ko bang gisingin ang may-ari ng hostel;.
Where are you going on Wednesday?	Saan ka pupunta sa Miyerkules?
He compiled a Japanese folklore anthology for use in schools.	Pinagsamasama niya ang antolohiya ng Hapong alamat para gamitin sa paaralan.
January twenty-six is the date today.	Ikadalawampu't-anim ng Enero ang petsa ngayon.
April twenty is the date today.	Ikadalawampu't ng Abril ang petsa ngayon.
I boiled an egg but the stove broke due to the heat.	Naglaga ako ng itlog ngunit nabasag ang kalan sa init.
It's more fun in Trinidad and Tobago.	Mas masaya sa Trinidad at Tobago.
I drive a blue car.	Nagmamaneho ako ng bughaw na kotse.
Will the airport open in February?	Magbubukas ba ang paliparan sa Pebrero?
Tom almost spilled his coffee.	Muntik nang natabig ni Tomas ang kape niya.
I cannot attend the christening.	Hindi ako makakadalo sa binyag.
Everyone likes big pizzas.	Gusto ng lahat ang malalaking pizza.
Only a few people in america have black hair.	Kaunti lang ang mga taong may itim na buhok sa america.
We will meet tomorrow.	Magkikita naman tayo bukas.
What made our experience even sweeter was that we were by ourselves.	Kung ano ang naging mas matamis pa sa aming karanasan ay kami lamang ang nandoon.
I am fast in typing.	Mabilis akong mag-type.
We got the vegetables.	Nakuha namin ang gulay.
The boy was full.	Busog na ang batang lalaki.
Flying is the quickest way to travel.	Paglipad ang pinakamabilis na paraan ng paglalakbay.
My uncle drives a new car.	Nagmamaneho ng bagong kotse ang tito ko.
I wonder who they are.	Nagtataka ako kung sino sila.
I want to go on a vacation next year in Afghanistan.	Gusto ko magbakasyon sa susunod na taon sa Apganistan.
The pain has gone.	Nawala na ang pananakit.
The hotel provides a hair brush.	Ang hotel ay nagbibigay ng suklay.
Where is the sapodilla?	Nasaan ang chico?
The vacation is on Monday.	Ang bakasyon ay sa Lunes.
So where are you from?	Saang lugar ka galing?
Where's the road?	Nasaan ang daan?
I want eggplant in my food.	Gusto ko ng talong sa aking pagkain.
How long is the stopover in Bulacan?	Gaano katagal ang lugar kung saan pwede tumigil sa Bulacan?
Is this your first conference in Paris?	Ito ba'y una mong komperensiya sa Paris?
What're you saying?	Anong sinasabi mo?
He ran from the dormitory quickly.	Mabilis siyang tumakbo galing sa dormitoryo.
It is located in Badian.	Matatagpuan ito sa Badian.
Their car overtook ours.	Inunahan nila ang aming sasakyan.
March thirty-one is the date today.	Ikatatlompu't-isa ng Marso ang petsa ngayon.
She is fast.	Siya ay mabilis.
Will someone be here tomorrow?	May tao ba rito bukas?
A house is not a home.	Ang bahay ay hindi isang tahanan.
Sifting flakes melt against my cheeks, a vanishing moisture.	Ang mga pag-aalis ng mga natuklap ay natunaw sa aking mga pisngi, isang pag-aalis ng kahalumigmigan.
My neighbor drives a very old car.	Nagmamaneho ng lumang kotse ang kapitbahay ko.
Just laugh.	Tumawa ka nalang.
Historically, the Persian Gulf belongs to Iran.	Ayon sa kasaysayan, ang Persian Gulf ay pagmamay-ari ng Iran.
Are they leaving next month?	Aalis ba sila sa susunod na buwan?
I bought Learn Spanish in Your Car, a packet with three CDs and an accompanying booklet.	Binili ko ang Matuto ng Espanyol sa Iyong Kotse, isang pakete na may tatlong CD at isang kasamang buklet.
I want to go to Disneyland with my mom.	Nais kong pumunta sa Disneyland kasama ang aking ina.
The ice cream is delicious and tasty.	Malamig ang ayskrim at masarap.
Will I be happy there?	Sasaya ba ako diyan?
I want to be a businessman.	Gusto ko maging negosyante.
To them, it is something that doesnt come naturally to a lot of people, to be quite blunt.	Sa kanila, ito ay isang bagay na hindi natural na dumating sa maraming tao, upang maging lubos na mapurol.
It's more fun in Georgia.	Mas masaya sa Heorhiya.
We got the chair.	Nakuha namin ang upuan.
Are you selling these lamps?	Ipinagbibili ninyo ba ang pupitreng lampara dito?
February three is the date today.	Ikatlo ng Pebrero ang petsa ngayon.
He waited in the intense heat for sleepy wild dogs to wake up and go on a hunt (and sometimes they didnt feel like it).	Naghintay siya sa matinding init para sa mga inaantok na mga asong ligaw upang gumising at magpunta sa isang pamamaril (at kung minsan ay hindi nila ito gustong gawin).
Dad doesnt bring his car at Monday.	Hindi dinadala ng tatay ko ang kotse pag Lunes.
A new perspective may be formed.	Maaaring mabuo ang isang bagong pananaw.
Would you like a smoking room?	Gusto mo ba ng kwarto kung saan pwede ka manigarilyo?
Roses lie crushed at the feet of alabaster statues,.	Ang mga rosas ay namamalagi sa mga paa ng mga rebulto ng alabastro,.
When is my lunch served?	Kailan ihahaain ang aking tanghalian?
I've been to Kyoto twice.	Dalawang beses na akong nakapunta sa Kyoto.
Don't park here.	Huwag kang pumarada rito.
I looked at my watch.	Tinignan ko ang relo ko.
Just watch me.	Basta tingnan ako.
Can you get the fruits?	Pwede mo ba kuhanin ang mga prutas?
You better go home.	Umuwi ka na.
May eight is the date of our vacation to Camarines Sur.	Ikawalo ng Mayo ang petsa ng bakasyon natin sa Camarines Sur.
We live in the suburbs.	Nakatira kami sa nayon.
Get in and drive.	Sakay ka at magmaneho ka.
I Don't Know.	Hindi ko alam.
I don't want to eat apple.	Ayaw kong kumain ng mansanas.
Can I buy tickets on the day of the tour?	Pwede ba ako bumili nang tikets sa araw nang paglilibot?
Come down here!	Bumaba ka dito!
When traveling, it is easy to get lost.	Madali lang maligaw kapag naglalakbay.
Who knows?	Sinong may alam?
This is done through being able to compare and contrast home from a foreign location, done most always through traveling.	Ginagawa ito sa pamamagitan ng pag-ihambing at pagkumpara sa tahanan mula sa isang dayuhang lokasyon, na ginagawa nang laging sa pamamagitan ng paglalakbay.
The fruits from Australia are not tasty.	Ang mga prutas mula sa Australia ay hindi masarap.
This meant to be.	Ito ay tadhana.
December nine is the date of our vacation to Camarines Sur.	Ikasiyam ng Disyembre ang petsa ng bakasyon natin sa Camarines Sur.
The grapes arent in their point, not nothing.	Ang mga ubas ay wala sa kanilang punto, hindi wala.
I will drive to Boston this afternoon.	Magmamaneho ako papuntang Boston ngayong hapon.
December twenty-seven is the date of our vacation to Camarines Sur.	Ikadalawampu't-pito ng Disyembre ang petsa ng bakasyon natin sa Camarines Sur.
Sorry, we're full today.	Sori po, puno na kami ngayon.
They are coming on Monday.	Darating sila sa Lunes.
Have you seen any coffee shop?	May nakita ka bang kapihan?
at least, that there are more good people than bad people.	Kahit papano, na may mas mahusay na mga tao kaysa sa masamang tao.
Tamarinds are delicious.	Masarap ang mga sampalok.
May nineteen is the date today.	Ikalabing-siyam ng Mayo ang petsa ngayon.
I haven't the faintest idea.	Wala akong kaalam-alam.
He was looking for this very thing.	Itong-ito ang hinahanap niya.
He literally cant close his mouth, and he has the fattest dog neck ever!	Siya ay literal na hindi makapagsar ng kanyang bibig, at siya ang may pinakamatabang leeg ng aso kailanman!
I took a picture of the food.	Kinuhaan ko ng litrato ang pagkain.
I am an American citizen.	Ako ay isang mamamayan ng America.
Did you find a parking?	Nakahanap ka ba ng paradahan?
He promptly showed up at the door in girls clothing, somewhat angry but laughing at our prank.	Agad siyang nagpakita sa pintuan na naka-damit ng mga babae, medyo galit ngunit tumatawa sa aming kalokohan.
All I thought was he was calling me soft in the head.	Ang lahat ng naisip ko ay tinawag niya ako na malambot sa ulo.
And the space heater is glowing like a miniature gate to hell.	At ang pampainit espasyo ay kumikinang tulad ng isang maliit na pinto sa impiyerno
It is located on the island of Cebu.	Ito ay matatagpuan sa isla ng Cebu.
Fill up the glass with water.	Punuin mo ng tubig ang baso.
Who ate the mango?	Sinong kumain ng mangga?
Is he back already?	Bumalik na ba siya?
My tie is orange.	Narangha ang kurbata ko.
It was put in a box somewhere, never to be seen again.	Ito ay inilagay sa isang kahon sa isang lugar, hindi na makikita muli.
How much are the apples?	Magkano ang mga mansanas?
 Do you speak French every day?	Nagsasalita ka ba ng Pranses araw-araw?
A passport is necessary when you travel overseas.	Ang pasaporte ay kailangan upang makapaglakbay ka sa ibang bansa.
The train is here.	Nandito na ang tren.
Let's leave it up to him.	Bahala na siya.
April nine is the date of our vacation to Camarines Sur.	Ikasiyam ng Abril ang petsa ng bakasyon natin sa Camarines Sur.
I can't see.	Wala akong makita.
But it is like you are crazy.	Para ka naman baliw.
We traveled through the south of France.	Kami ay naglakbay papunta sa timog ng France.
One man shat on Market Street during rush hour.	Isang lalaki ang tumae sa Market Street sa oras ng pagmamadali.
Maybe I shouldn't drive to the lake.	Siguro hindi dapat ako nagmaneho papunta sa lawa.
Would you like another cup of coffee?	Gusto mo ng isa pang tasang kape?
We tried to drink the local beer in Penang.	Sinubukan naming uminom ng lokal na serbesa sa Penang.
Starapples are cheap in the market.	Mura sa palengke ang mga kaimito.
You cannot hear annnything but the sound of the birs and the sights of the people having fun there.	Wala kang ibang maririnig kundi ang mga huni ng ibon at ang mga tawanan ng mga tao na nagsisiyahan doon.
Limes are delicious.	Masarap ang mga dayap.
I'm very well, thank you.	Mabuti naman ako, salamat.
Call the police!	Tumawag ka ng pulis!
Your handwriting is similar to mine.	Katulad ng akin ang sulat-kamay mo.
She saw my big brother driving an old car.	Nakita niya ang kuya ko nagmamaneho ng lumang kotse.
This is a difficult math problem.	Ito'y mahirap na problemang matematika.
What makes Lapua extraordinary is its serenity of the landscapes covering the wide plains, rivers and Simpsio hill.	Ang nakagagawa ng hindi pangkaraniwang Lapua ay ang katahimikan nito sa mga landscape na sumasaklaw sa malawak na kapatagan, ilog at bursi ng Simpsio.
Do you know how to swim?	Marunong ka ba lumangoy?
March nine is the date today.	Ikasiyam ng Marso ang petsa ngayon.
It's not too far.	Hindi siya ganun kalayo.
I never imagined the food would be this great.	Hindi ko lubos maisip kung gaano kasarap ang pagkain.
Why are you yelling?	Ba't ka sumisigaw?
He went to the nearest station.	Pumunta siya sa pinakamalapit na istasyon.
The traveler climbed the ladder fast to reach the top.	Umakyat ng mabilis ang manlalakbay sa hagdanan hanggang sa umabot siya sa tuktok.
A mattress on the floor of one of the guest houses costs $4/night, less than half the cost of a dorm bed at a hostel elsewhere in the city.	Ang kutson sa sahig ng isa sa mga guest house ay nagkakahalaga ng $ 4 / gabi, mas mababa sa kalahati na halaga ng isang dorm kama sa isang hostel sa ibang lugar sa lungsod.
The plane took off last night.	Lumipad yung eroplano kagabi.
What did you do last night?	Ano ang ginawa mo kagabi?
June eleven is the date of our vacation to Camarines Sur.	Ikalabing-isa ng Hunyo ang petsa ng bakasyon natin sa Camarines Sur.
Come back here.	Bumalik ka dito.
Can you get the mustard?	Pwede mo ba kuhanin ang mustasa?
It's a nice day.	Maganda ang araw.
On a hill overlooking farmland, nothing but green was visible.	Sa isang burol na tinatanaw ang bukiran, walang anuman kundi berde ang nakikita.
Don't worry, I will not neglect you.	Huwag kang mag-alala, hindi kita pababayaan.
The traveler brought goods from his home country.	Nagdala ng mga kalakal ang manlalakbay galing sa kanyang bansa.
Her dream is to travel around the world.	Ang pangarap niya ay maglakbay sa buong mundo.
Do you serve alcohol?	Nagbibigay ba kayo ng alak?
We need some more coffee.	Kailangan pa natin ng kape.
We passed by Little India while we were in Kuala Lumpur.	Dumaan kami sa Little India habang nasa Kuala Lumpur.
December fifteen is the date of our vacation to Camarines Sur.	Ikalabing-lima ng Disyembre ang petsa ng bakasyon natin sa Camarines Sur.
There are many mountains to be found in the Philippines.	Maraming matatagpuang bundok sa Pilipinas.
Make her laugh.	Patawanin mo sya.
I want to go on a vacation next year in Kazakhstan.	Gusto ko magbakasyon sa susunod na taon sa Kazakhstan.
I want to go on a vacation next year in North Korea.	Gusto ko magbakasyon sa susunod na taon sa Hilagang Korea.
It is painful for my eyes to read when it is dark.	Masakit sa mata magbasa kung madilim.
Tom had meat loaf and mashed potatoes for dinner.	Meat loaf at mashed potatoes ang hapunan ni Tom.
And I know it's a long shot.	At alam kong ito ay malayo na pagbaril.
Where's your work?	Saan ang trabaho mo?
I like to study foreign languages.	Gusto kong mag-aral ng mga wikang dayuhan.
We took turns driving.	Papalit-palit kaming nagmamaneho.
Tom has a yellow car.	May dilaw na kotse si Tom.
No one is guarding the door.	Walang nagbabantay ng pinto.
Wait first.	Hintayin mo muna.
He is old enough to travel alone.	Nasa tamang edad na siya para maglakbay ng mag-isa.
It was an easy way to forget the gray hairs.	Ito ay isang madaling paraan upang kalimutan ang mga kulay-abo na buhok.
March six is the date today.	Ikaanim ng Marso ang petsa ngayon.
One woman wore a non-brand navy tracksuit and a cap positioned firmly on her head, with two pigtails poking out the back.	Ang isang babae ay nagsusuot ng walang tatak na navy tracksuit at isang sombrero na nakaposisyon nang husto sa kanyang ulo, na may dalawang pigtails na nakalabas sa likod.
January twelve is the date today.	Ikalabing-dalawa ng Enero ang petsa ngayon.
I drove all night.	Nagmaneho ako buong gabi.
In fact, if someone wants to know the different historical places in Lapu-Lapu City there is a map located in the City Hall.	Sa katunayan, kapag gusto ng isang tao na malaman ang ibat-ibang mga makasaysayang lugar sa syudad ng Lapu-Lapu ay mayroong mapa na matatagpuan sa Munisipyo ng syudad.
I hope I'm not disturbing you.	Sana'y hindi kita naaabala.
What was Jojannekes favorite beach in Formentera?	Ano ang paboritong beach ni Jojannekes sa Formentera?
You and I were made to meet.	Ikaw at ako ay pinagtagpo.
Let's start with Lesson Ten.	Magsimula tayo sa ika-10 leksiyon.
I ate lunch in a hurry.	Nagmamadaling kumain ako ng tanghalian.
I cannot hear the music.	Hindi ko marinig ang tugtog.
I want jamaica cherry in my food.	Gusto ko ng aratiles sa aking pagkain.
October five is the date of our vacation to Camarines Sur.	Ikalima ng Oktubre ang petsa ng bakasyon natin sa Camarines Sur.
This is better than lazing at home.	Mas okay na ito kaysa nakatambay lang sa bahay.
I want some tea.	Gusto ko ng tsaa.
I am almost ready.	Halos handa na ako.
Grandfather can't drive a car yet.	Hindi pa marunong magmaneho lolo ko ng kotse.
What have you bought her for Christmas?	Ano'ng binili mo para sa kanya noong Pasko?
What is the purpose of your trip in the United States?	Ano ang sadya mo sa paglalakbay dito sa United States?
She boasts that she's good at cooking.	Pinagmamalaki niyang magaling siyang magluto.
Where are you?	Nasaan ka na?
June twenty-eight is the date of our vacation to Camarines Sur.	Ikadalawampu't-walo ng Hunyo ang petsa ng bakasyon natin sa Camarines Sur.
When I entered his room, he was reading a book.	Noong pumasok ako sa kuwarto niya, nagbabasa siya ng libro.
My big brother is scared to swim in the at night.	Natatakot kuya ko lumangoy sa dagat kapag gabi.
Not everyone has good intentions.	Hindi lahat ay may mabuting intensiyon.
I am already finished.	Tapos na ako.
Theyre also a subtle form of settling the score or at least of temporarily turning the tables.	Ang mga ito ay din ng isang banayad na paraan ng pag-aayos ng puntos o hindi bababa sa pansamantalang pag-ikot ng mga talahanayan.
Where are you going on Sunday?	Saan ka pupunta sa Linggo?
December thirty-one is the date today.	Ikatatlompu't-isa ng Disyembre ang petsa ngayon.
Do you have change?	May sukli kayo?
I woke up at sunrise.	Nagising ako noong sumikat ang araw.
His house is made of wood.	Gawa sa kahoy ang bahay niya.
It happened.	Nangyari.
I didn't think my older brother should drive.	Sa tingin ko, hindi dapat ako ang kuya ko ang magmamaneho.
You are children.	Kayo ay mga bata.
Did my uncle let you drive his car?	Pinayagan ka ba ng tito ko na magmaneho ng kotse niya?
I will buy a new computer.	Bibili ako ng bagong computer.
I saw him after ten years.	Nakita ko siya pagkalipas ng sampung taon.
What was that?	Ano yun?
Burma will change.	Magbabago ang Burma.
Where is the rest room?	Saan ang palikuran?
It is not here.	Hindi ito nandito.
If I were rich, I would travel.	Kapag mayaman ako, maglalakbay ako.
We walked a long path at Kek Lok Si Temple.	Mahaba ang nilakad namin sa Kek Lok Si Temple.
It's more fun in South Korea.	Mas masaya sa Timog Korea.
I don't have time.	Wala akong oras.
How do you know that light travels faster than sound?	Paano mo malalaman na mas mabilis maglakbay ang ilaw kaysa sa tunog?
Please give me a cup of tea.	Isang tasang tsa, nga.
After this we went to the 3D Trick Art Museum.	Matapos nito pumunta naman kami sa 3D Trick Art Museum.
I'm traveling light.	Ako ay naglalakbay ng magaan.
Are you bringing your camera?	Dadalhin mo ba ang paglitrato mo?
It worked.	Gumana.
I think he was trying to test my mettle.	Sa palagay ko sinusubukan niyang subukan ang aking katapangan.
I ran to the theater.	Tumakbo ako papunta sa teatro.
March three is the date today.	Ikatlo ng Marso ang petsa ngayon.
That's the tallest building I've ever seen.	Iyan ang pinakamataas na gusaling nakita ko.
June twenty-two is the date of our vacation to Camarines Sur.	Ikadalawampu't-dalawa ng Hunyo ang petsa ng bakasyon natin sa Camarines Sur.
Kittinger reached a freefell speed of 614 mph before deploying his parachute.	Naabot ni Kittinger ang bilis ng freefell na 614 mph bago ipalabas ang kanyang parasyut.
Tom is turning thirty this October.	Magtatatlumpo na si Tomas sa Oktubre.
He entered the cave.	Pumasok siya sa kuweba.
What kind of car does my big sister drive?	Anong klaseng kotse ang minamaneho ng ate ko?
You've done more than enough.	Labis nang husto ang ginawa mo.
Is it May already?	Mayo na ba?
Can your big brother drive a car?	Marunong ba kuya mo magmaneho ng kotse?
arms stretched behind his head.	Ang mga armas ay nakaunat sa likod ng kanyang ulo.
This breathtakingly gorgeous town, located on the bank of Lapuanjoki River, is one of the oldest municipalities of the country.	Ang nakamamanghang bayan na ito, na matatagpuan sa bangko ng Lapuanjoki River, ay isa sa mga pinakalumang munisipalidad ng bansa.
The first we went to was the beach where you can see a lot of whales.	Una naming pinuntahan ay ang beach na kung saan makakakita ka ng maraming butanding.
Good, where do you keep it?	Magaling, saan mo iyon itinago?
May I go home?	Puwede ba akong umuwi na?
This was as the outlaw hero Bhodi in Point Break.	Ito ay bilang bayani Bhodi sa Point Break.
What does this mean?	Anong ibig sabihin nito?
Are you free next Tuesday?	Libre ka ba sa susunod na Martes?
No one answers my call.	Walang sumagot sa tawag ko.
Are you free next Saturday?	Libre ka ba sa susunod na Sabado?
What kind of house does Tom live in?	Anong klaseng bahay ang tinitirhan ni Tomas?
Strange to say, I dreamed the same dream twice last night.	Kakaiba, pero dalawang beses kong napanaginipan ang iisang panaginip.
You will never live if you are looking for the meaning of life. Albert Camus.	Hindi ka mabubuhay kung hinahanap mo ang kahulugan ng buhay. - Albert Camus
You know how it is in the Philippines.	Alam mo naman sa Pilipinas.
The rat is trying to escape the cage.	Sinusubikang makalabas ng daga sa kulungan.
Do we have anything to eat?	Mayroon ba tayong puwede kainin?
Trekking is tiring but is definitely worth it.	Nakakapagod ang paglalakbay pero siguradong sulit.
It's very rude of you to say a thing like that.	Napakabastos naman ng sinabi mo.
This watch is not mine but yours.	Di akin itong relo, kundi iyo.
Sushi is remade as burritos.	Ang Sushi ay ginawa ulit bilang burritos.
We won't be able to do this often.	Hindi natin ito madalas magagawa.
They ignored me.	Hindi nila ako pinansin.
The aftermath was every bit as vibrant and colourful as the clean-cut official parades in the nearby Sambadrome.	Ang resulta ay sa bawat kapiraso ay matunog at makulay kaysa sa malinis na opisyal na parada sa kalapit na Sambadrome.
Have you done it?	Ginawa mo ba?
I live in North Korea.	Nakatira ako sa Hilagang Korea.
The apricot trees are in full blossom.	Bundat na namumulaklak ang mga punong albarikoke.
His face is known to many people.	Kilala ng maraming tao ang mukha niya.
That area seems to be cleared of trees.	Yung lugar na iyon ay mukhang walang mga puno.
Having gratitude the quality of being thankful; a readiness to show appreciation for and to return kindness is another way people of all cultures cultivate happiness.	Ang pagkakaroon ng pasasalamat - ang kalidad ng pagiging nagpapasalamat; isang kahandaan upang ipakita ang pagpapahalaga para sa at upang ibalik ang kabaitan - ay isa pang paraan na ang mga tao ng lahat ng kultura ay nagtatamasa ng kaligayahan.
I find swimming fun.	Natutuwa ako sa paglalangoy.
that my son could not be more comfortable, irrespective of what she might think.	na ang aking anak ay hindi maaaring maging mas kumportable, hindi isinasaalang-alang kung ano ang maaaring tingin niya.
We sat on a bench and shared our lunch of tuna and crackers with the dogs.	Nakaupo kami sa isang bangko at ibinahagi ang aming tanghalian na tuna at crackers sa mga aso.
I need more towels.	Kailangan ko ng mas maraming tuwalya.
My friend saw a girl without a top.	Nakakita ng isang babaeng walang pangitaas ang kaibigan ko.
We waited in line for a long time at immigration because there were many people.	Matagal kaming nakapila sa imigrasyon dahil maraming tao.
What do you need me for?	Para saan mo ako kailangan?
Bigger, cheaper.	Mas malaki, mas mura.
My mother is scared to swim in the sea at night.	Natatakot nanay ko lumangoy sa dagat kapag gabi.
Are you already done?	Tapos ka na ba?
I hit on an idea.	Meron akong naisip.
We were supposed to go there but it is far.	Pupunta sana kami doon pero malayo.
I'm a beginner.	Ako ay isang baguhan.
Could you put your bag on the table?	Pwede mo ba ilagay ang bag mo sa mesa?
There was a steel basin sink, small toilet, shower and a couple of canvas safari chairs on the porch.	May lababo na bakal, maliit na banyo, shower at isang pares ng mga upuan ng safari sa canvas sa balkonahe.
You must do as I tell you.	Sumunod ka sa sasabihin ko.
Who remembers?	Sinong nakakaalala?
What should I do to win?	Ano ang dapat kong gawin upang manalo?
I am hungry.	Gutom ako.
You can go snorkeling or you can look at the beauty underwater.	Pwede kayong mag snorkeling dito at tingnan ang kagandahan sa ilalim ng dagat.
I couldn't wait.	Hindi ako makapaghintay.
November eight is the date of our vacation to Camarines Sur.	Ikawalo ng Nobyembre ang petsa ng bakasyon natin sa Camarines Sur.
Tom arrived last.	Huling dumating si Tomas.
Thank you very much for your help.	Maraming salamat sa tulong mo.
I really love my job.	Gusto ko talaga ang trabaho ko.
February six is the date of our vacation to Camarines Sur.	Ikaanim ng Pebrero ang petsa ng bakasyon natin sa Camarines Sur.
They traveled by car.	Sila ay naglalakbay gamit ng kotse.
How long is the stopover?	Gaano katagal ang stopover?
Me?	Ikaw?
January nineteen is the date of our vacation to Camarines Sur.	Ikalabing-siyam ng Enero ang petsa ng bakasyon natin sa Camarines Sur.
The 1970s are as insubstantial as Atlantis.	Ang 1970s ay kasing-walangkwenta ng Atlantis.
Are you in Tokyo tomorrow?	Pa-Tokyo ka ba bukas?
Last friday, he bought banana from the store.	Noong byernes, bumili sya ng saging sa tindahan.
I didn't say anything.	Wala akong sinabi.
Big brother can't drive a car yet.	Hindi pa marunong magmaneho kuya ko ng kotse.
My big brother shouldn't have been driving.	Hindi dapat nagmamaneho ang kuya ko.
I love this place.	Gusto ko ang lugar na ito.
Why can you not stand properly?	Bakit hindi mo kayang tumayo nang tuwid?
I look forward to my families annual trip to Georgia every year, and I will never forget our trip to Graceland or all the different family events weve gone to out east.	Inaasahan ko ang mga pamilya ko taun-taon na paglalakbay sa Georgia sa bawat taon, at hindi ko malilimutan ang aming biyahe sa Graceland o lahat ng iba't ibang mga pangyayari sa pamilya na lumabas kami sa silangan.
its full of old problems.	puno ito ng mga lumang problema.
I live in San Marino.	Nakatira ako sa San Marino.
Overland travel is a big, mean road trip.	Ang paglalakbay sa maraming lugar ay isang malaking, masamang biyahe sa kalsada.
Do you have comic?	Mayroon ka bang komiks?
We saw many birds in the forest.	Marami kaming nakitang ibon sa gubat.
Do not worry, he will not neglect you.	Huwag ka mag-alala, hindi ka niya pababayaan.
He talked about her illness.	Pinag-usapan niya ang sakit niya.
Hunger is the best sauce.	Ang gutom ang pinakamagaling na salsa.
The food in the plane is expensive!	Ang mahal ng pagkain sa eroplano!
I was going to bring my dog to Europe but it is not allowed.	Dadalhin ko sana yung aso ko sa Europe pero bawal.
I wanted to join in iceland, but I do not have money.	Gusto ko sana sumama sa Iceland, pero wala akong pera.
My passport is missing.	Nawawala ang pasaporte ko.
I have to tell Tom.	Dapat kong sabihin kay Tomas.
I see a flower on the desk.	Kita kong may bulaklak sa ibabaw ng pupitre.
There are too many people.	Masyadong maraming mga tao dito.
She is looking for a masseuse.	Naghahanap siya ng masahista.
Tom drove his car to Boston.	Si Tom ang nagmaneho ng kotse niya papuntang Boston.
I want to go on a vacation next year in Dominica.	Gusto ko magbakasyon sa susunod na taon sa Dominika.
Can I borrow your phone?	Maaari bang hiramin ang iyong telepono?
That article was written in English.	Nakasulat sa Ingles ang artikulong iyon.
They talked over a cup of coffee.	Nagsalita silang nagkakape.
I want to ride a bike.	Gusto kong sumakay sa bisikleta.
I wouldn't be too surprised if Tom didn't show up on time.	Hindi na ako magugulat kung mahuli si Tom.
I'm not really sure.	Hindi ako sigurado.
